A,B,C,D,Vth,exp_exact,exp_k1
1196,511,484,2991,0,1,1
911,2977,2860,440,0,1,1
1239,2455,1023,2795,0,1,1
456,3625,2781,517,0,1,1
1862,3461,707,1873,0,1,1
3499,2448,325,3171,0,1,1
171,39,207,161,0,1,1
3035,3988,82,23,0,1,1
931,58,3464,2246,0,1,1
38,159,1646,21,0,1,1
746,1375,2595,191,0,1,1
3637,752,3850,1508,0,1,1
1662,2138,1229,2993,0,1,1
2000,3548,1772,1108,0,1,1
1672,3540,1837,360,0,1,1
2401,370,3862,2588,0,1,1
11,1250,27,314,0,1,1
1458,95,2505,360,0,1,1
3709,79,841,1343,0,1,1
631,2916,1099,2069,0,1,1
638,443,2854,2548,0,1,1
1036,3629,2358,3749,0,1,1
3724,2038,147,2447,0,1,1
4056,3851,1285,1395,0,1,1
918,105,3341,564,0,1,1
1994,2751,1797,2269,0,1,1
1470,1343,893,2314,0,1,1
945,953,74,510,0,1,1
3370,307,3229,753,0,1,1
154,27,2031,3,0,1,1
1663,3893,674,3026,0,1,1
2954,3589,941,1340,0,1,1
3018,3753,1490,2832,0,1,1
1560,3544,2602,2784,0,1,1
3444,3456,1646,2340,0,1,1
2745,1061,2070,2022,0,1,1
1644,2586,2431,2597,0,1,1
3872,3689,332,4054,0,1,1
2919,4027,3210,710,0,1,1
2509,342,2210,516,0,1,1
744,1265,611,2034,0,1,1
161,3466,327,2105,0,1,1
0,1833,17,2556,0,1,1
248,1580,1333,3041,0,1,1
1112,430,560,861,0,1,1
460,2302,2309,1214,0,1,1
2758,1385,1030,2691,0,1,1
1808,3940,2653,3815,0,1,1
1782,584,2625,97,0,1,1
3216,3717,789,1207,0,1,1
141,3771,1795,3450,0,1,1
3042,2707,593,1188,0,1,1
953,2578,1248,1789,0,1,1
2727,1507,1034,3575,0,1,1
4082,828,1662,3174,0,1,1
2137,2670,901,1240,0,1,1
3227,2326,2575,1181,0,1,1
3274,3102,1536,3037,0,1,1
188,1922,3164,1356,0,1,1
1853,959,354,805,0,1,1
28,158,2098,8,0,1,1
2651,0,17,440,0,1,1
3676,3438,193,2041,0,1,1
38,280,10,1111,0,1,1
847,1392,3459,1365,0,1,1
1188,938,2036,2999,0,1,1
2822,3497,3768,443,0,1,1
2278,3449,3826,1754,0,1,1
105,195,62,186,0,1,1
879,623,2334,290,0,1,1
2368,901,2280,95,0,1,1
1749,1058,2174,2259,0,1,1
1937,3298,4032,757,0,1,1
473,2220,1385,3110,0,1,1
2027,5,132,150,0,1,1
1657,310,921,2924,0,1,1
2372,2437,3683,1167,0,1,1
2390,3597,3884,2657,0,1,1
949,1711,946,1003,0,1,1
3385,527,1108,2097,0,1,1
788,3493,2424,487,0,1,1
1668,772,1648,1055,0,1,1
3425,1872,2259,677,0,1,1
33,646,2530,629,0,1,1
3007,2426,2029,3976,0,1,1
1309,1044,2800,2292,0,1,1
1606,2006,1953,1293,0,1,1
3557,1631,27,1667,0,1,1
2944,958,2706,106,0,1,1
3224,1443,3953,624,0,1,1
2432,1733,3654,92,0,1,1
2412,247,2572,3239,0,1,1
4069,1840,1724,2974,0,1,1
3992,630,3179,2938,0,1,1
9,2405,1713,876,0,1,1
1302,3262,2344,1944,0,1,1
3318,1822,2321,3730,0,1,1
1496,1217,1738,1489,0,1,1
3607,2011,2758,3206,0,1,1
381,3024,3273,1126,0,1,1
247,3471,2583,4085,0,1,1
896,2291,3756,2771,0,1,1
1255,33,1937,271,0,1,1
365,1996,1757,2029,0,1,1
3221,1438,1824,1537,0,1,1
1592,3905,3886,4071,0,1,1
2172,212,1039,2771,0,1,1
1332,2895,1410,2953,0,1,1
2524,2338,224,1050,0,1,1
7,1623,105,277,0,1,1
3656,3529,149,1798,0,1,1
1948,3083,2738,491,0,1,1
1663,3346,3409,3681,0,1,1
1274,1021,3620,1061,0,1,1
913,1581,631,1382,0,1,1
2084,3623,161,2403,0,1,1
2654,47,2055,2464,0,1,1
1030,1397,2853,1060,0,1,1
2464,2961,1209,74,0,1,1
2406,2704,1029,2143,0,1,1
3,561,446,23,0,1,1
19,609,44,240,0,1,1
1193,3152,619,1863,0,1,1
2873,2799,514,3426,0,1,1
1630,2124,373,3956,0,1,1
2018,2533,659,1870,0,1,1
98,105,2300,3,0,1,1
2237,971,2691,1011,0,1,1
2172,2997,1657,637,0,1,1
368,1750,1363,2716,0,1,1
3552,1062,3580,761,0,1,1
2,573,46,689,0,1,1
1531,3604,1327,2814,0,1,1
3179,1645,1977,1972,0,1,1
3707,593,3156,1288,0,1,1
225,88,3544,0,0,1,1
194,1180,1958,247,0,1,1
4046,1734,1475,1835,0,1,1
3743,1376,279,3098,0,1,1
3595,2713,3630,331,0,1,1
3231,16,900,759,0,1,1
2460,1947,145,3629,0,1,1
1393,1408,520,3174,0,1,1
3219,383,1833,268,0,1,1
1235,2565,2401,958,0,1,1
193,235,3325,3899,0,1,1
1133,458,2422,690,0,1,1
1056,995,1207,1954,0,1,1
1326,3112,640,399,0,1,1
306,826,285,3830,0,1,1
512,51,2,583,0,1,1
73,213,305,44,0,1,1
698,3489,1167,1255,0,1,1
610,3010,8,3524,0,1,1
2497,1805,2654,2910,0,1,1
3193,1487,3872,1563,0,1,1
433,2267,214,1346,0,1,1
1028,3142,4027,2362,0,1,1
2478,3645,1925,2890,0,1,1
1952,3755,3673,1963,0,1,1
798,2017,2870,1196,0,1,1
3825,3035,1522,2934,0,1,1
1627,1922,3904,1414,0,1,1
1087,2667,570,1355,0,1,1
3496,751,351,51,0,1,1
2454,3183,320,2580,0,1,1
2767,637,2086,2182,0,1,1
635,3606,3500,3907,0,1,1
3655,1838,3102,3044,0,1,1
1339,1323,3164,37,0,1,1
1385,110,2711,1117,0,1,1
1856,3890,1663,3096,0,1,1
2594,800,570,2355,0,1,1
1130,4005,3222,1692,0,1,1
467,3328,1940,2429,0,1,1
1838,935,2071,3994,0,1,1
239,2713,108,2035,0,1,1
535,4058,3612,3218,0,1,1
1593,25,462,252,0,1,1
3440,3414,546,2541,0,1,1
1175,3783,87,2718,0,1,1
84,216,63,3,0,1,1
3595,1104,3535,2978,0,1,1
3926,1079,528,2022,0,1,1
1595,1060,39,3623,0,1,1
2295,2484,3457,2092,0,1,1
811,1091,348,2577,0,1,1
1774,948,1953,2634,0,1,1
707,1319,3567,1489,0,1,1
3315,400,149,687,0,1,1
2680,3257,1083,3646,0,1,1
2659,1319,3819,277,0,1,1
1,2091,16,173,0,1,1
216,139,1,4053,0,1,1
567,56,318,4,0,1,1
3513,1690,3287,734,0,1,1
2295,6,48,238,0,1,1
2510,2422,2108,1103,0,1,1
3087,2250,39,1130,0,1,1
767,229,2521,242,0,1,1
1591,4021,3045,1927,0,1,1
2940,3981,1322,3078,0,1,1
533,2393,3427,3458,0,1,1
3385,117,974,3136,0,1,1
2423,3903,3937,575,0,1,1
1194,1068,2116,3542,0,1,1
2217,2956,2530,4094,0,1,1
2686,236,1665,861,0,1,1
1690,3979,2329,1034,0,1,1
2980,445,2462,3134,0,1,1
1448,969,2501,1923,0,1,1
857,4090,3711,2802,0,1,1
1932,2517,3187,3154,0,1,1
2716,3180,236,926,0,1,1
3960,614,3453,276,0,1,1
2865,3549,1998,1791,0,1,1
2348,2077,414,3366,0,1,1
0,2730,24,748,0,1,1
138,31,1010,9,0,1,1
1506,1007,988,2192,0,1,1
3113,2623,2119,2751,0,1,1
2920,817,864,3729,0,1,1
2349,760,2047,872,0,1,1
1011,376,1958,2335,0,1,1
2153,2120,1755,839,0,1,1
3757,3466,1640,2906,0,1,1
1424,362,3235,52,0,1,1
2178,1404,1295,73,0,1,1
1067,1188,3051,1195,0,1,1
2787,2452,3034,3424,0,1,1
1180,348,2517,1473,0,1,1
26,592,47,67,0,1,1
581,2432,941,3293,0,1,1
3788,2228,74,2619,0,1,1
936,247,2862,1244,0,1,1
8,2865,75,176,0,1,1
322,3364,1348,1333,0,1,1
454,1844,211,910,0,1,1
2111,677,350,212,0,1,1
51,730,2382,1,0,1,1
59,531,2190,1,0,1,1
3645,1026,199,2677,0,1,1
925,532,3751,1952,0,1,1
193,2896,735,1874,0,1,1
2351,1522,2442,148,0,1,1
220,1155,2141,3826,0,1,1
2844,1555,3864,1740,0,1,1
3425,3551,708,1293,0,1,1
1066,2839,794,439,0,1,1
3073,3658,3365,239,0,1,1
1893,1307,1596,993,0,1,1
2832,2776,3014,1781,0,1,1
780,3398,528,3224,0,1,1
95,50,48,427,0,1,1
175,3836,1178,1018,0,1,1
2196,2600,2981,1065,0,1,1
4055,2686,3698,2678,0,1,1
1864,564,998,2068,0,1,1
1095,11,0,302,0,1,1
4,3056,235,102,0,1,1
2465,2351,3027,3023,0,1,1
3101,683,1722,2883,0,1,1
802,4016,3017,3676,0,1,1
1417,7,34,113,0,1,1
1888,2054,887,1340,0,1,1
2079,3353,2000,3784,0,1,1
701,27,242,7,0,1,1
20,125,147,188,0,1,1
3128,5,74,67,0,1,1
2380,507,3023,3418,0,1,1
3447,1496,3170,842,0,1,1
1302,1013,1676,3606,0,1,1
1117,587,216,1095,0,1,1
1056,3742,879,4068,0,1,1
231,3606,823,2433,0,1,1
1351,4,51,354,0,1,1
1642,515,401,357,0,1,1
3764,2541,59,981,0,1,1
1850,3537,392,1554,0,1,1
1246,0,39,164,0,1,1
26,1029,601,5,0,1,1
1018,724,2397,657,0,1,1
2761,2291,958,2508,0,1,1
3305,2488,1284,2016,0,1,1
8,1155,15,2285,0,1,1
779,6,76,377,0,1,1
2922,2487,2849,53,0,1,1
3422,1952,789,874,0,1,1
29,1192,3479,0,0,1,1
2401,4036,1072,558,0,1,1
3295,2112,403,2764,0,1,1
6,1559,393,63,0,1,1
2557,882,1778,4082,0,1,1
3831,1473,581,2888,0,1,1
177,3781,767,15,0,1,1
4047,2215,2990,1470,0,1,1
2508,1157,2063,2345,0,1,1
2075,1752,3053,3180,0,1,1
4073,2788,3413,3171,0,1,1
1976,2554,1467,1416,0,1,1
258,1294,1421,2342,0,1,1
3453,318,2060,2353,0,1,1
2098,2963,564,4002,0,1,1
245,2574,1844,1696,0,1,1
2393,4047,2544,2958,0,1,1
107,246,682,23,0,1,1
2403,675,2851,1338,0,1,1
2846,2868,1735,60,0,1,1
913,2418,3231,2858,0,1,1
48,3492,1661,1065,0,1,1
348,3849,1370,2133,0,1,1
733,2879,721,3268,0,1,1
1743,3740,22,1301,0,1,1
488,3801,1347,2387,0,1,1
2215,1006,3095,1657,0,1,1
2066,3404,58,1027,0,1,1
1352,443,2662,1585,0,1,1
3803,3347,2390,360,0,1,1
2807,1355,3004,309,0,1,1
1262,1,1780,2496,0,1,1
2665,3591,2391,2894,0,1,1
123,503,2761,1118,0,1,1
2941,1452,2527,2942,0,1,1
2239,1580,3573,294,0,1,1
470,16,151,27,0,1,1
36,1057,264,10,0,1,1
23,689,200,45,0,1,1
3181,352,515,1831,0,1,1
2963,1822,185,3907,0,1,1
2514,1489,2448,2274,0,1,1
556,3157,2608,3105,0,1,1
650,2221,3695,1111,0,1,1
1305,2694,673,1525,0,1,1
2529,3503,1917,3258,0,1,1
4066,616,3036,3419,0,1,1
297,3990,1268,1033,0,1,1
1774,1,15,2520,0,1,1
2,590,470,8,0,1,1
919,1549,843,1500,0,1,1
2010,9,150,27,0,1,1
817,50,4,98,0,1,1
356,2741,2984,1345,0,1,1
3826,3499,3984,3016,0,1,1
3841,59,1784,591,0,1,1
1359,19,20,465,0,1,1
1016,2366,1324,3015,0,1,1
0,3169,101,297,0,1,1
836,11,4,1292,0,1,1
2462,3477,759,3967,0,1,1
592,58,625,4,0,1,1
1792,1242,9,141,0,1,1
1328,23,835,2,0,1,1
202,1375,3301,936,0,1,1
1743,3230,3575,1400,0,1,1
2745,3863,2989,3245,0,1,1
2912,839,1856,290,0,1,1
32,133,57,204,0,1,1
3509,1219,1486,1475,0,1,1
213,131,52,108,0,1,1
2641,1,28,485,0,1,1
27,1251,5,1350,0,1,1
3287,1731,1934,3416,0,1,1
5,3142,75,234,0,1,1
240,81,53,437,0,1,1
1221,3380,2391,2622,0,1,1
2363,210,1908,611,0,1,1
99,1143,537,332,0,1,1
147,1598,2327,760,0,1,1
16,37,69,477,0,1,1
15,619,46,403,0,1,1
668,3194,4071,1364,0,1,1
3241,3446,1246,255,0,1,1
1614,3,90,6,0,1,1
3026,3137,1614,1865,0,1,1
3071,62,1793,3681,0,1,1
711,1417,66,3394,0,1,1
69,148,9,1819,0,1,1
1851,0,669,32,0,1,1
1613,10,2608,3452,0,1,1
373,3562,485,2910,0,1,1
292,56,733,449,0,1,1
1472,485,400,2892,0,1,1
3839,3640,2093,3979,0,1,1
2076,1081,462,1447,0,1,1
163,1379,3704,1448,0,1,1
2652,3530,3734,2370,0,1,1
615,3085,3471,2951,0,1,1
1046,2615,1132,586,0,1,1
2552,3169,1633,3520,0,1,1
2085,3381,1745,2057,0,1,1
59,149,40,326,0,1,1
62,468,3654,1,0,1,1
633,52,0,2712,0,1,1
1774,1785,2569,216,0,1,1
2164,3433,2804,1217,0,1,1
3027,2649,449,3942,0,1,1
716,3671,2360,268,0,1,1
525,204,993,3141,0,1,1
24,1589,3159,1,0,1,1
3514,1578,706,636,0,1,1
1,444,119,250,0,1,1
802,1970,3508,3534,0,1,1
3846,1214,1092,671,0,1,1
123,2859,2809,1861,0,1,1
800,3861,2679,2020,0,1,1
3936,3386,2129,2833,0,1,1
1046,3303,4063,1946,0,1,1
396,31,5,1070,0,1,1
1731,664,318,3684,0,1,1
2080,712,3834,216,0,1,1
4046,2621,1115,589,0,1,1
2205,1691,2906,1414,0,1,1
3545,2980,1520,1299,0,1,1
344,2014,612,1781,0,1,1
1091,1335,3300,1187,0,1,1
2170,2854,996,170,0,1,1
771,831,3967,289,0,1,1
760,4078,178,1909,0,1,1
75,295,1080,7,0,1,1
1907,479,1467,344,0,1,1
1504,3259,1066,1551,0,1,1
2726,2415,2710,567,0,1,1
610,294,1442,3655,0,1,1
1028,3731,2885,458,0,1,1
3824,2988,2399,831,0,1,1
60,142,912,4,0,1,1
1270,3785,3672,1724,0,1,1
535,1951,3586,1225,0,1,1
2864,3708,1381,354,0,1,1
1405,4088,3016,855,0,1,1
151,42,89,411,0,1,1
2211,2035,685,481,0,1,1
4015,1408,825,944,0,1,1
699,2012,3018,2265,0,1,1
2139,2301,3175,3106,0,1,1
4035,2931,324,215,0,1,1
2298,3898,349,1447,0,1,1
1561,1930,568,2964,0,1,1
1520,4032,299,2246,0,1,1
2813,91,2243,1523,0,1,1
572,29,253,13,0,1,1
1026,3189,2678,3656,0,1,1
525,2294,1971,3099,0,1,1
2518,319,3505,2322,0,1,1
132,294,1541,1,0,1,1
72,2800,4043,2548,0,1,1
1945,524,655,1832,0,1,1
2804,3712,1595,3063,0,1,1
2122,3265,3351,2545,0,1,1
2525,3621,15,1399,0,1,1
3491,3949,747,3224,0,1,1
209,2102,1362,467,0,1,1
2370,1257,568,1228,0,1,1
3690,2297,1675,1467,0,1,1
2726,232,4033,754,0,1,1
586,2369,3665,2951,0,1,1
34,918,1231,2327,0,1,1
3900,2811,3762,3899,0,1,1
3574,593,218,1628,0,1,1
3047,356,3038,1023,0,1,1
2812,3634,3587,2281,0,1,1
753,1579,1556,622,0,1,1
25,203,63,241,0,1,1
1270,1068,1694,3037,0,1,1
2651,2414,293,3919,0,1,1
3882,3674,2658,4089,0,1,1
648,2875,290,3724,0,1,1
484,576,1584,2598,0,1,1
1833,1211,2803,2078,0,1,1
66,2131,898,858,0,1,1
1234,2948,2434,3900,0,1,1
588,3874,351,3399,0,1,1
1281,1612,1863,2832,0,1,1
1252,1816,2694,391,0,1,1
1456,23,107,2,0,1,1
3624,1935,171,2968,0,1,1
2171,2217,3146,951,0,1,1
1762,2440,1392,3905,0,1,1
813,1854,2175,3711,0,1,1
2890,1309,4049,2131,0,1,1
2488,274,2067,982,0,1,1
2600,2991,373,512,0,1,1
2922,957,565,2182,0,1,1
1566,3957,3686,882,0,1,1
1995,1466,44,3011,0,1,1
2051,755,2400,16,0,1,1
1943,1952,3670,1946,0,1,1
5,2456,1710,5,0,1,1
1898,993,1709,2514,0,1,1
278,25,5,1961,0,1,1
546,1601,3178,2466,0,1,1
143,104,58,508,0,1,1
285,75,1808,0,0,1,1
3566,2952,772,1225,0,1,1
666,2888,1156,3001,0,1,1
2796,1709,1144,2596,0,1,1
1456,3958,3094,2369,0,1,1
2962,1243,1327,2281,0,1,1
170,1980,4017,3030,0,1,1
65,760,2583,3996,0,1,1
4055,1280,3003,3372,0,1,1
2176,1032,158,2952,0,1,1
4078,2627,2421,478,0,1,1
796,1519,1506,1121,0,1,1
231,50,174,96,0,1,1
146,209,638,12,0,1,1
3282,3701,259,1280,0,1,1
2785,3219,1994,736,0,1,1
9,1477,2536,0,0,1,1
718,51,267,30,0,1,1
989,315,855,375,0,1,1
1370,2713,3889,2611,0,1,1
972,2311,3782,1010,0,1,1
557,2224,3881,103,0,1,1
1855,3741,765,1715,0,1,1
2474,3209,3654,1946,0,1,1
2298,1102,2840,319,0,1,1
2685,2904,154,2604,0,1,1
901,1825,2203,3880,0,1,1
3706,2391,1068,282,0,1,1
1588,2905,2655,790,0,1,1
138,40,434,72,0,1,1
1340,2844,2113,224,0,1,1
2292,1401,1528,835,0,1,1
3307,3157,3984,3642,0,1,1
3184,2838,2510,3981,0,1,1
3842,3242,3646,2882,0,1,1
336,38,872,5,0,1,1
17,390,272,37,0,1,1
2879,156,470,1155,0,1,1
3910,931,100,437,0,1,1
3380,2838,970,3563,0,1,1
1689,1489,1789,2461,0,1,1
2834,2,20,1427,0,1,1
3143,3112,3836,371,0,1,1
115,766,2445,2161,0,1,1
728,523,1912,3314,0,1,1
21,193,41,887,0,1,1
2455,2391,1509,1051,0,1,1
985,2540,3143,3013,0,1,1
1003,3337,2243,1933,0,1,1
3345,2174,1438,1368,0,1,1
3219,1300,1370,3882,0,1,1
3674,1946,537,27,0,1,1
341,2730,2705,3792,0,1,1
3543,3598,1183,3156,0,1,1
3055,1474,1410,2295,0,1,1
933,21,1265,13,0,1,1
3916,1015,2683,3435,0,1,1
1779,1854,1131,1578,0,1,1
985,1360,219,2301,0,1,1
1616,3374,3534,167,0,1,1
2163,2885,3138,79,0,1,1
3914,3901,445,3751,0,1,1
123,2284,2740,2378,0,1,1
674,3974,949,3455,0,1,1
1702,304,2510,2646,0,1,1
3968,3556,2764,230,0,1,1
2084,3570,1759,1077,0,1,1
64,198,130,179,0,1,1
3454,915,1249,1531,0,1,1
2471,2536,2653,1821,0,1,1
8,1558,33,543,0,1,1
256,3013,3758,3516,0,1,1
1100,3809,705,1286,0,1,1
2046,3092,3162,2471,0,1,1
1770,1581,329,3278,0,1,1
171,117,3,67,0,1,1
1795,2232,2747,1601,0,1,1
3636,3395,2298,3179,0,1,1
3807,2575,2422,3461,0,1,1
17,92,229,115,0,1,1
4046,3288,2283,4020,0,1,1
31,262,80,202,0,1,1
4074,3938,2639,2003,0,1,1
755,24,372,686,0,1,1
2998,799,3437,3755,0,1,1
3179,1309,2218,1379,0,1,1
3121,1820,1661,1925,0,1,1
3062,2098,4004,3955,0,1,1
2043,827,2034,1238,0,1,1
379,3,1004,31,0,1,1
421,1522,2330,2572,0,1,1
309,1079,3959,2698,0,1,1
1901,1923,2110,2457,0,1,1
1927,99,531,2609,0,1,1
162,110,218,66,0,1,1
899,437,254,1134,0,1,1
3263,567,2476,24,0,1,1
1044,281,3069,2170,0,1,1
28,1412,209,5,0,1,1
3073,639,3543,3278,0,1,1
1598,1981,1013,2471,0,1,1
3555,2300,4021,1398,0,1,1
2113,1181,3194,789,0,1,1
1390,2182,766,498,0,1,1
1918,698,1006,243,0,1,1
3262,140,1120,3428,0,1,1
1423,3479,2920,2194,0,1,1
22,1114,8,1145,0,1,1
3244,2073,1389,506,0,1,1
3500,143,2994,3171,0,1,1
484,3820,3807,2924,0,1,1
985,2729,1709,2425,0,1,1
443,2579,3732,549,0,1,1
3297,1675,1979,1521,0,1,1
1146,1392,4063,1604,0,1,1
2345,10,7,1545,0,1,1
224,107,3673,2580,0,1,1
2731,913,3253,3070,0,1,1
362,62,17,973,0,1,1
3838,500,1132,1385,0,1,1
2281,1019,3730,2546,0,1,1
135,84,14,103,0,1,1
182,679,1180,1573,0,1,1
3033,3591,3589,4072,0,1,1
3148,2674,1021,1707,0,1,1
1452,2,100,301,0,1,1
1929,8,7,1801,0,1,1
1932,3652,2702,143,0,1,1
242,2411,871,4060,0,1,1
1282,318,1435,968,0,1,1
0,3549,1658,3,0,1,1
1423,926,3633,2772,0,1,1
2733,868,2453,1805,0,1,1
4,2396,14,2420,0,1,1
517,2884,2680,82,0,1,1
3052,1708,2992,3130,0,1,1
858,3220,144,1588,0,1,1
2660,642,147,870,0,1,1
2872,1318,946,3381,0,1,1
3615,667,2937,1114,0,1,1
1798,3167,3036,3470,0,1,1
259,523,2376,1699,0,1,1
1468,2386,418,1393,0,1,1
2592,3949,552,99,0,1,1
11,3139,2424,1459,0,1,1
1981,2052,1815,2122,0,1,1
1747,6,5,742,0,1,1
634,8,33,693,0,1,1
2561,3860,2308,1836,0,1,1
1969,3160,221,3573,0,1,1
2590,599,3265,1136,0,1,1
1549,31,178,700,0,1,1
588,2278,1773,459,0,1,1
2670,614,1230,3008,0,1,1
3338,3193,3328,1990,0,1,1
84,113,244,32,0,1,1
3612,3655,289,2083,0,1,1
646,4081,3800,118,0,1,1
3696,583,608,3610,0,1,1
3807,3892,346,3232,0,1,1
3260,156,1966,1829,0,1,1
1502,202,953,3527,0,1,1
956,2195,1001,1814,0,1,1
40,32,22,1722,0,1,1
764,1177,1001,1091,0,1,1
602,17,865,1,0,1,1
3835,1515,3238,1085,0,1,1
16,4038,3559,3415,0,1,1
384,330,3117,1309,0,1,1
18,3240,3985,1434,0,1,1
545,3246,3708,1410,0,1,1
174,1563,1527,170,0,1,1
1834,634,859,1830,0,1,1
79,878,963,1412,0,1,1
25,660,515,1,0,1,1
985,2137,3170,1885,0,1,1
1545,1491,1119,783,0,1,1
437,2338,392,1250,0,1,1
1735,2614,1647,3548,0,1,1
3992,3769,4066,3986,0,1,1
2584,1503,1131,2924,0,1,1
3158,3918,38,730,0,1,1
2775,2826,3436,3805,0,1,1
7,1164,568,55,0,1,1
2478,3664,3363,3610,0,1,1
1398,3366,3588,949,0,1,1
1206,3852,2891,1713,0,1,1
1444,527,3623,3926,0,1,1
75,163,3,1016,0,1,1
21,1691,1,173,0,1,1
2558,765,3743,1800,0,1,1
2444,2207,2578,3997,0,1,1
764,3516,2455,1700,0,1,1
2302,1098,2551,2190,0,1,1
1465,1068,1709,1945,0,1,1
14,1355,8,1825,0,1,1
72,971,1624,937,0,1,1
3337,8,1015,6,0,1,1
2021,1385,1561,1760,0,1,1
8,3605,973,16,0,1,1
1494,450,3754,1756,0,1,1
92,203,105,65,0,1,1
633,3815,2557,1292,0,1,1
62,35,20,1057,0,1,1
26,402,820,33,0,1,1
1414,3378,2718,3136,0,1,1
3426,3462,129,1218,0,1,1
1605,1591,675,2734,0,1,1
1282,1316,1641,3712,0,1,1
52,998,3326,3290,0,1,1
1068,3327,1232,305,0,1,1
36,2909,3078,1693,0,1,1
9,1328,200,53,0,1,1
2690,1543,1182,3382,0,1,1
1607,993,936,2943,0,1,1
2702,727,3978,1432,0,1,1
145,203,4,3162,0,1,1
2717,1234,1365,2981,0,1,1
2271,2449,1875,385,0,1,1
1682,2147,1392,1444,0,1,1
665,920,2862,2504,0,1,1
1816,1085,1956,425,0,1,1
6,940,105,303,0,1,1
3519,1382,4070,2906,0,1,1
1573,687,3748,3629,0,1,1
2048,4,74,412,0,1,1
11,215,3562,10,0,1,1
2717,1327,675,2105,0,1,1
1574,2088,1100,446,0,1,1
39,307,2705,2447,0,1,1
4084,879,1276,2011,0,1,1
490,468,2189,234,0,1,1
1553,3534,3743,933,0,1,1
2380,10,466,1,0,1,1
2793,2482,1153,215,0,1,1
1081,1716,2464,3938,0,1,1
641,4089,2919,509,0,1,1
866,1380,776,554,0,1,1
1276,1788,1487,364,0,1,1
412,2446,3409,861,0,1,1
1338,1964,1669,4022,0,1,1
2725,650,1338,1786,0,1,1
3243,3484,2100,3721,0,1,1
174,601,396,3674,0,1,1
2745,2706,449,1418,0,1,1
1172,15,13,1678,0,1,1
500,1182,2945,423,0,1,1
2697,316,1201,2426,0,1,1
112,130,624,4,0,1,1
1905,145,14,2967,0,1,1
16,802,177,12,0,1,1
537,3,5,30,0,1,1
2583,431,3333,3550,0,1,1
3950,1181,3017,899,0,1,1
315,557,1606,3172,0,1,1
2656,602,510,3695,0,1,1
98,497,2164,338,0,1,1
2957,2713,2512,3721,0,1,1
426,35,25,93,0,1,1
2503,433,2777,2680,0,1,1
2459,3126,3648,2174,0,1,1
590,3443,837,792,0,1,1
3946,2030,203,879,0,1,1
3196,1584,1827,1034,0,1,1
3465,3090,3914,410,0,1,1
2239,3471,1410,1425,0,1,1
2801,530,1124,3387,0,1,1
20,15,18,1404,0,1,1
2455,1846,1312,2678,0,1,1
484,3773,3672,3805,0,1,1
1827,2584,1415,295,0,1,1
949,1685,1066,1745,0,1,1
1363,3707,742,1210,0,1,1
3949,1627,3209,43,0,1,1
116,1290,1213,2584,0,1,1
928,1625,4071,3804,0,1,1
675,175,3610,1233,0,1,1
1757,2707,3543,1361,0,1,1
74,2039,4041,3784,0,1,1
113,222,3149,285,0,1,1
2509,568,3676,1201,0,1,1
2677,780,3729,3999,0,1,1
2377,2212,2535,2762,0,1,1
829,1662,3050,1045,0,1,1
248,2198,2148,1590,0,1,1
3321,3877,1411,2200,0,1,1
348,2703,1865,119,0,1,1
2582,2736,718,814,0,1,1
1044,3713,3775,1077,0,1,1
3663,166,1625,1270,0,1,1
304,3664,1810,2164,0,1,1
3,360,1630,8,0,1,1
21,55,2208,14,0,1,1
289,34,18,503,0,1,1
1409,623,3878,1494,0,1,1
2906,2554,828,3567,0,1,1
1934,4046,3663,2237,0,1,1
3968,3801,377,1701,0,1,1
2027,2789,4005,3350,0,1,1
189,146,1989,3686,0,1,1
39,2587,38,1880,0,1,1
1192,1313,2610,587,0,1,1
1327,30,9,232,0,1,1
607,2351,3231,868,0,1,1
183,90,40,216,0,1,1
1800,1729,2310,1518,0,1,1
11,3470,307,2,0,1,1
2060,1069,3942,800,0,1,1
772,387,32,2916,0,1,1
102,3793,1439,311,0,1,1
673,1203,2656,2191,0,1,1
1480,1840,1664,1798,0,1,1
1833,1729,1108,1218,0,1,1
4065,3449,1676,2338,0,1,1
3899,158,2975,2970,0,1,1
2764,798,3432,1078,0,1,1
3876,2257,913,635,0,1,1
3565,2169,1185,4092,0,1,1
2237,1442,3025,103,0,1,1
3069,3332,2678,4008,0,1,1
1974,3464,711,2998,0,1,1
3603,2904,897,1397,0,1,1
169,0,2997,7,0,1,1
3415,2619,337,3121,0,1,1
1882,2084,2694,1875,0,1,1
70,3248,64,3225,0,1,1
3682,428,3559,2210,0,1,1
2862,2773,2605,1631,0,1,1
3407,102,208,1056,0,1,1
1318,3929,3863,702,0,1,1
492,2575,3341,2416,0,1,1
1956,3170,3460,3829,0,1,1
3533,3494,2188,1764,0,1,1
2115,2244,1397,2717,0,1,1
3817,369,2763,3944,0,1,1
2259,2644,3742,496,0,1,1
3660,2939,3155,1285,0,1,1
433,74,191,36,0,1,1
3110,2238,207,3817,0,1,1
827,3890,3840,2058,0,1,1
1951,3821,835,641,0,1,1
3944,367,1062,399,0,1,1
181,64,8,470,0,1,1
3678,2514,481,2676,0,1,1
3,3666,429,45,0,1,1
1840,1507,1983,3073,0,1,1
88,845,2677,3230,0,1,1
3427,2631,1189,2061,0,1,1
17,67,23,78,0,1,1
3875,3763,2369,2300,0,1,1
